estacion_nombre,fecha,temperatura_inst,temperatura_max,temperatura_min,humedad_inst,precipitacion_hora,precipitacion_dia,nivel_inst_m,nivel_med_m,bateria_v
Tingo Grande,2025-10-22 08:00:00,14.0,15.2,12.8,39.7,0.0,0.0,0.57,0.56,12.95
Tingo Grande,2025-10-22 09:00:00,15.6,16.8,14.4,35.9,0.0,0.0,0.61,0.6,13.13
Tingo Grande,2025-10-22 10:00:00,17.3,18.5,16.1,29.2,0.0,0.0,0.61,0.6,13.27
Tingo Grande,2025-10-22 11:00:00,19.3,20.5,18.1,27.2,0.0,0.0,0.66,0.65,13.33
Tingo Grande,2025-10-22 12:00:00,20.4,21.6,19.2,20.0,0.0,0.0,0.71,0.7,13.36
Tingo Grande,2025-10-22 13:00:00,22.2,23.4,21.0,19.4,0.0,0.0,0.76,0.75,13.33
Tingo Grande,2025-10-22 14:00:00,22.3,23.5,21.1,16.0,0.0,0.0,0.84,0.83,13.26
Tingo Grande,2025-10-22 15:00:00,22.5,23.7,21.3,15.0,0.0,0.0,0.89,0.88,13.14
Tingo Grande,2025-10-22 16:00:00,22.8,24.0,21.6,12.7,0.0,0.0,1.0,0.99,12.87
Tingo Grande,2025-10-22 17:00:00,21.8,23.0,20.6,19.7,0.0,0.0,1.02,1.01,12.67
Tingo Grande,2025-10-22 18:00:00,20.9,22.1,19.7,22.8,0.0,0.0,1.06,1.05,12.41
Tingo Grande,2025-10-22 19:00:00,19.0,20.2,17.8,26.1,0.0,0.0,1.09,1.08,12.42
Tingo Grande,2025-10-22 20:00:00,17.1,18.3,15.9,32.5,0.0,0.0,1.07,1.06,12.42
Tingo Grande,2025-10-22 21:00:00,15.1,16.3,13.9,32.0,0.0,0.0,1.11,1.1,12.39
Tingo Grande,2025-10-22 22:00:00,13.7,14.9,12.5,42.3,0.0,0.0,1.07,1.06,12.44
Tingo Grande,2025-10-22 23:00:00,11.8,13.0,10.6,46.6,0.0,0.0,1.05,1.04,12.41
Tingo Grande,2025-10-23 00:00:00,10.2,11.4,9.0,52.6,0.0,0.0,0.91,0.9,12.36
Tingo Grande,2025-10-23 01:00:00,9.0,10.2,7.8,51.4,0.0,0.0,0.84,0.83,12.42
Tingo Grande,2025-10-23 02:00:00,8.4,9.6,7.2,56.3,0.0,0.0,0.76,0.75,12.37
Tingo Grande,2025-10-23 03:00:00,8.5,9.7,7.3,52.6,0.0,0.0,0.72,0.71,12.38
Tingo Grande,2025-10-23 04:00:00,8.6,9.8,7.4,55.9,0.0,0.0,0.69,0.68,12.37
Tingo Grande,2025-10-23 05:00:00,9.0,10.2,7.8,52.4,0.0,0.0,0.64,0.63,12.45
Tingo Grande,2025-10-23 06:00:00,9.7,10.9,8.5,46.9,0.0,0.0,0.64,0.63,12.43
Tingo Grande,2025-10-23 07:00:00,11.4,12.6,10.2,48.7,0.0,0.0,0.6,0.59,12.67
Tingo Grande,2025-10-23 08:00:00,13.9,15.1,12.7,37.6,0.0,0.0,0.61,0.6,12.87
Tingo Grande,2025-10-23 09:00:00,16.0,17.2,14.8,38.4,0.0,0.0,0.65,0.64,13.07
Tingo Grande,2025-10-23 10:00:00,17.4,18.6,16.2,27.7,0.0,0.0,0.7,0.69,13.29
Tingo Grande,2025-10-23 11:00:00,18.8,20.0,17.6,28.8,0.0,0.0,0.73,0.72,13.36
Tingo Grande,2025-10-23 12:00:00,20.4,21.6,19.2,24.8,0.0,0.0,0.77,0.76,13.39
Tingo Grande,2025-10-23 13:00:00,22.1,23.3,20.9,17.6,0.0,0.0,0.88,0.87,13.36
Tingo Grande,2025-10-23 14:00:00,23.2,24.4,22.0,17.1,0.0,0.0,0.93,0.92,13.25
Tingo Grande,2025-10-23 15:00:00,22.9,24.1,21.7,14.3,0.0,0.0,0.96,0.95,13.13
Tingo Grande,2025-10-23 16:00:00,22.9,24.1,21.7,14.9,0.0,0.0,1.04,1.03,12.94
Tingo Grande,2025-10-23 17:00:00,21.9,23.1,20.7,16.7,0.0,0.0,1.06,1.05,12.67
Tingo Grande,2025-10-23 18:00:00,21.1,22.3,19.9,24.1,0.0,0.0,1.08,1.07,12.39
Tingo Grande,2025-10-23 19:00:00,19.0,20.2,17.8,25.5,0.0,0.0,1.12,1.11,12.4
Tingo Grande,2025-10-23 20:00:00,17.8,19.0,16.6,28.9,0.0,0.0,1.11,1.1,12.44
Tingo Grande,2025-10-23 21:00:00,15.8,17.0,14.6,31.3,0.0,0.0,1.07,1.06,12.42
Tingo Grande,2025-10-23 22:00:00,13.3,14.5,12.1,37.9,0.0,0.0,1.01,1.0,12.38
Tingo Grande,2025-10-23 23:00:00,12.0,13.2,10.8,46.6,0.0,0.0,0.98,0.97,12.43
Tingo Grande,2025-10-24 00:00:00,9.8,11.0,8.6,46.1,0.0,0.0,0.85,0.84,12.41
Tingo Grande,2025-10-24 01:00:00,9.0,10.2,7.8,51.0,0.0,0.0,0.78,0.77,12.36
Tingo Grande,2025-10-24 02:00:00,8.0,9.2,6.8,55.5,0.0,0.0,0.75,0.74,12.35
Tingo Grande,2025-10-24 03:00:00,8.5,9.7,7.3,55.1,0.0,0.0,0.69,0.68,12.38
Tingo Grande,2025-10-24 04:00:00,8.7,9.9,7.5,52.9,0.0,0.0,0.62,0.61,12.38
Tingo Grande,2025-10-24 05:00:00,8.9,10.1,7.7,51.2,0.0,0.0,0.6,0.59,12.35
Tingo Grande,2025-10-24 06:00:00,9.8,11.0,8.6,47.4,0.0,0.0,0.58,0.57,12.36
Tingo Grande,2025-10-24 07:00:00,11.4,12.6,10.2,46.9,0.0,0.0,0.62,0.61,12.71
Tingo Grande,2025-10-24 08:00:00,13.4,14.6,12.2,38.0,0.0,0.0,0.62,0.61,12.89
Tingo Grande,2025-10-24 09:00:00,15.8,17.0,14.6,35.0,0.0,0.0,0.67,0.66,13.12
Tingo Grande,2025-10-24 10:00:00,18.0,19.2,16.8,32.1,0.0,0.0,0.71,0.7,13.25
Tingo Grande,2025-10-24 11:00:00,19.6,20.8,18.4,27.6,0.0,0.0,0.79,0.78,13.32
Tingo Grande,2025-10-24 12:00:00,20.7,21.9,19.5,18.4,0.0,0.0,0.82,0.81,13.45
Tingo Grande,2025-10-24 13:00:00,21.6,22.8,20.4,19.3,0.0,0.0,0.92,0.91,13.4
Tingo Grande,2025-10-24 14:00:00,22.9,24.1,21.7,15.0,0.0,0.0,0.98,0.97,13.27
Tingo Grande,2025-10-24 15:00:00,23.3,24.5,22.1,12.0,0.0,0.0,1.02,1.01,13.14
Tingo Grande,2025-10-24 16:00:00,23.0,24.2,21.8,14.1,0.0,0.0,1.04,1.03,12.87
Tingo Grande,2025-10-24 17:00:00,22.1,23.3,20.9,18.1,0.0,0.0,1.11,1.1,12.65
Tingo Grande,2025-10-24 18:00:00,20.7,21.9,19.5,18.9,0.0,0.0,1.12,1.11,12.44
Tingo Grande,2025-10-24 19:00:00,18.8,20.0,17.6,28.7,0.0,0.0,1.07,1.06,12.37
Tingo Grande,2025-10-24 20:00:00,17.8,19.0,16.6,28.1,0.0,0.0,1.09,1.08,12.43
Tingo Grande,2025-10-24 21:00:00,15.5,16.7,14.3,36.9,0.0,0.0,1.01,1.0,12.38
Tingo Grande,2025-10-24 22:00:00,14.0,15.2,12.8,40.5,0.0,0.0,0.99,0.98,12.39
Tingo Grande,2025-10-24 23:00:00,12.2,13.4,11.0,47.2,0.0,0.0,0.91,0.9,12.42
Tingo Grande,2025-10-25 00:00:00,10.5,11.7,9.3,46.4,0.0,0.0,0.78,0.77,12.44
Tingo Grande,2025-10-25 01:00:00,9.1,10.3,7.9,50.1,0.0,0.0,0.71,0.7,12.42
Tingo Grande,2025-10-25 02:00:00,8.6,9.8,7.4,57.6,0.0,0.0,0.66,0.65,12.42
Tingo Grande,2025-10-25 03:00:00,7.6,8.8,6.4,54.2,0.0,0.0,0.66,0.65,12.41
Tingo Grande,2025-10-25 04:00:00,8.0,9.2,6.8,51.4,0.0,0.0,0.58,0.57,12.41
Tingo Grande,2025-10-25 05:00:00,8.8,10.0,7.6,53.0,0.0,0.0,0.6,0.59,12.41
Tingo Grande,2025-10-25 06:00:00,9.8,11.0,8.6,49.4,0.0,0.0,0.62,0.61,12.4
Tingo Grande,2025-10-25 07:00:00,12.3,13.5,11.1,44.6,0.0,0.0,0.61,0.6,12.63
Tingo Grande,2025-10-25 08:00:00,14.1,15.3,12.9,39.9,0.0,0.0,0.65,0.64,12.9
Tingo Grande,2025-10-25 09:00:00,16.0,17.2,14.8,35.6,0.0,0.0,0.73,0.72,13.14
Tingo Grande,2025-10-25 10:00:00,17.7,18.9,16.5,26.5,0.0,0.0,0.76,0.75,13.27
Tingo Grande,2025-10-25 11:00:00,19.4,20.6,18.2,25.7,0.0,0.0,0.84,0.83,13.4
Tingo Grande,2025-10-25 12:00:00,20.4,21.6,19.2,22.4,0.0,0.0,0.93,0.92,13.4
Tingo Grande,2025-10-25 13:00:00,22.1,23.3,20.9,21.4,0.0,0.0,1.0,0.99,13.39
Tingo Grande,2025-10-25 14:00:00,23.1,24.3,21.9,12.2,0.0,0.0,1.04,1.03,13.27
Tingo Grande,2025-10-25 15:00:00,23.2,24.4,22.0,18.7,0.0,0.0,1.09,1.08,13.08
Tingo Grande,2025-10-25 16:00:00,23.2,24.4,22.0,17.3,0.0,0.0,1.12,1.11,12.94
Tingo Grande,2025-10-25 17:00:00,22.3,23.5,21.1,18.7,0.0,0.0,1.12,1.11,12.68
Tingo Grande,2025-10-25 18:00:00,20.8,22.0,19.6,17.5,0.0,0.0,1.11,1.1,12.42
Tingo Grande,2025-10-25 19:00:00,19.0,20.2,17.8,25.0,0.0,0.0,1.07,1.06,12.37
Tingo Grande,2025-10-25 20:00:00,17.8,19.0,16.6,30.1,0.0,0.0,1.02,1.01,12.39
Tingo Grande,2025-10-25 21:00:00,15.5,16.7,14.3,33.8,0.0,0.0,0.98,0.97,12.36
Tingo Grande,2025-10-25 22:00:00,13.8,15.0,12.6,37.2,0.0,0.0,0.93,0.92,12.44
Tingo Grande,2025-10-25 23:00:00,12.0,13.2,10.8,48.1,0.0,0.0,0.84,0.83,12.4
Tingo Grande,2025-10-26 00:00:00,10.4,11.6,9.2,46.5,0.0,0.0,0.72,0.71,12.37
Tingo Grande,2025-10-26 01:00:00,9.6,10.8,8.4,55.6,0.0,0.0,0.67,0.66,12.41
Tingo Grande,2025-10-26 02:00:00,8.1,9.3,6.9,51.0,0.0,0.0,0.65,0.64,12.45
Tingo Grande,2025-10-26 03:00:00,7.7,8.9,6.5,58.7,0.0,0.0,0.63,0.62,12.39
Tingo Grande,2025-10-26 04:00:00,8.1,9.3,6.9,54.8,0.0,0.0,0.59,0.58,12.39
Tingo Grande,2025-10-26 05:00:00,8.7,9.9,7.5,53.5,0.0,0.0,0.61,0.6,12.43
Tingo Grande,2025-10-26 06:00:00,10.1,11.3,8.9,48.3,0.0,0.0,0.63,0.62,12.37
Tingo Grande,2025-10-26 07:00:00,11.9,13.1,10.7,45.6,0.0,0.0,0.66,0.65,12.66
Tingo Grande,2025-10-26 08:00:00,13.8,15.0,12.6,39.2,0.0,0.0,0.71,0.7,12.89
Tingo Grande,2025-10-26 09:00:00,15.5,16.7,14.3,31.8,0.0,0.0,0.77,0.76,13.09
Tingo Grande,2025-10-26 10:00:00,18.0,19.2,16.8,32.3,0.0,0.0,0.85,0.84,13.24
Tingo Grande,2025-10-26 11:00:00,19.2,20.4,18.0,22.3,0.0,0.0,0.93,0.92,13.37
Tingo Grande,2025-10-26 12:00:00,20.9,22.1,19.7,23.2,0.0,0.0,0.95,0.94,13.35
Tingo Grande,2025-10-26 13:00:00,22.1,23.3,20.9,19.1,0.0,0.0,1.04,1.03,13.37
Tingo Grande,2025-10-26 14:00:00,22.8,24.0,21.6,16.5,0.0,0.0,1.06,1.05,13.26
Tingo Grande,2025-10-26 15:00:00,23.5,24.7,22.3,12.4,0.0,0.0,1.12,1.11,13.13
Tingo Grande,2025-10-26 16:00:00,22.9,24.1,21.7,17.7,0.0,0.0,1.12,1.11,12.87
Tingo Grande,2025-10-26 17:00:00,21.7,22.9,20.5,18.5,0.0,0.0,1.09,1.08,12.64
Tingo Grande,2025-10-26 18:00:00,20.5,21.7,19.3,20.9,0.0,0.0,1.07,1.06,12.43
Tingo Grande,2025-10-26 19:00:00,19.0,20.2,17.8,28.6,0.0,0.0,1.0,0.99,12.4
Tingo Grande,2025-10-26 20:00:00,18.0,19.2,16.8,31.1,0.0,0.0,1.0,0.99,12.43
Tingo Grande,2025-10-26 21:00:00,15.4,16.6,14.2,38.2,0.0,0.0,0.94,0.93,12.43
Tingo Grande,2025-10-26 22:00:00,13.3,14.5,12.1,38.2,0.0,0.0,0.88,0.87,12.44
Tingo Grande,2025-10-26 23:00:00,11.5,12.7,10.3,48.7,0.0,0.0,0.81,0.8,12.37
Tingo Grande,2025-10-27 00:00:00,10.8,12.0,9.6,51.8,0.0,0.0,0.7,0.69,12.36
Tingo Grande,2025-10-27 01:00:00,9.0,10.2,7.8,50.8,0.0,0.0,0.63,0.62,12.44
Tingo Grande,2025-10-27 02:00:00,8.6,9.8,7.4,53.0,0.0,0.0,0.62,0.61,12.42
Tingo Grande,2025-10-27 03:00:00,7.8,9.0,6.6,52.6,0.0,0.0,0.59,0.58,12.45
Tingo Grande,2025-10-27 04:00:00,8.7,9.9,7.5,51.1,0.0,0.0,0.63,0.62,12.37
Tingo Grande,2025-10-27 05:00:00,8.9,10.1,7.7,51.2,0.0,0.0,0.64,0.63,12.43
Tingo Grande,2025-10-27 06:00:00,10.3,11.5,9.1,52.4,0.0,0.0,0.65,0.64,12.36
Tingo Grande,2025-10-27 07:00:00,12.0,13.2,10.8,42.6,0.0,0.0,0.73,0.72,12.64
Tingo Grande,2025-10-27 08:00:00,13.4,14.6,12.2,43.3,0.0,0.0,0.78,0.77,12.88
Tingo Grande,2025-10-27 09:00:00,15.8,17.0,14.6,35.3,0.0,0.0,0.84,0.83,13.12
Tingo Grande,2025-10-27 10:00:00,17.2,18.4,16.0,29.6,0.0,0.0,0.94,0.93,13.25
Tingo Grande,2025-10-27 11:00:00,19.3,20.5,18.1,24.3,0.0,0.0,0.95,0.94,13.37
Tingo Grande,2025-10-27 12:00:00,20.6,21.8,19.4,21.1,0.0,0.0,1.04,1.03,13.44
Tingo Grande,2025-10-27 13:00:00,22.4,23.6,21.2,15.0,0.0,0.0,1.05,1.04,13.41
Tingo Grande,2025-10-27 14:00:00,23.0,24.2,21.8,14.2,0.0,0.0,1.08,1.07,13.26
Tingo Grande,2025-10-27 15:00:00,23.2,24.4,22.0,17.2,1.2,1.2,1.13,1.12,13.06
Tingo Grande,2025-10-27 16:00:00,22.7,23.9,21.5,12.7,0.0,1.2,1.07,1.06,12.86
Tingo Grande,2025-10-27 17:00:00,22.0,23.2,20.8,21.1,0.0,1.2,1.04,1.03,12.68
Tingo Grande,2025-10-27 18:00:00,20.8,22.0,19.6,19.4,0.0,1.2,1.0,0.99,12.37
Tingo Grande,2025-10-27 19:00:00,19.3,20.5,18.1,26.0,1.8,3.0,0.97,0.96,12.44
Tingo Grande,2025-10-27 20:00:00,17.3,18.5,16.1,30.0,0.0,3.0,0.93,0.92,12.44
Tingo Grande,2025-10-27 21:00:00,15.7,16.9,14.5,32.1,0.0,3.0,0.84,0.83,12.39
Tingo Grande,2025-10-27 22:00:00,13.8,15.0,12.6,41.5,0.0,3.0,0.79,0.78,12.38
Tingo Grande,2025-10-27 23:00:00,12.3,13.5,11.1,42.4,0.0,3.0,0.71,0.7,12.42
Tingo Grande,2025-10-28 00:00:00,10.6,11.8,9.4,46.2,0.0,0.0,0.62,0.61,12.42
Tingo Grande,2025-10-28 01:00:00,9.0,10.2,7.8,55.3,0.0,0.0,0.61,0.6,12.45
Tingo Grande,2025-10-28 02:00:00,8.6,9.8,7.4,55.6,0.0,0.0,0.63,0.62,12.44
Tingo Grande,2025-10-28 03:00:00,8.7,9.9,7.5,58.6,0.0,0.0,0.58,0.57,12.43
Tingo Grande,2025-10-28 04:00:00,8.2,9.4,7.0,51.8,0.0,0.0,0.6,0.59,12.38
Tingo Grande,2025-10-28 05:00:00,9.3,10.5,8.1,51.4,0.0,0.0,0.66,0.65,12.37
Tingo Grande,2025-10-28 06:00:00,10.4,11.6,9.2,52.8,0.0,0.0,0.73,0.72,12.37
Tingo Grande,2025-10-28 07:00:00,12.3,13.5,11.1,41.4,0.0,0.0,0.8,0.79,12.66
Tingo Grande,2025-10-28 08:00:00,14.2,15.4,13.0,41.8,0.0,0.0,0.85,0.84,12.88
Tingo Grande,2025-10-28 09:00:00,16.1,17.3,14.9,33.4,0.0,0.0,0.9,0.89,13.15
Tingo Grande,2025-10-28 10:00:00,17.9,19.1,16.7,30.5,0.0,0.0,0.96,0.95,13.24
Tingo Grande,2025-10-28 11:00:00,19.3,20.5,18.1,25.1,0.0,0.0,1.0,0.99,13.32
Tingo Grande,2025-10-28 12:00:00,21.4,22.6,20.2,20.4,0.0,0.0,1.06,1.05,13.39
Tingo Grande,2025-10-28 13:00:00,22.7,23.9,21.5,14.0,0.0,0.0,1.08,1.07,13.37
Tingo Grande,2025-10-28 14:00:00,23.3,24.5,22.1,19.2,0.0,0.0,1.08,1.07,13.24
Tingo Grande,2025-10-28 15:00:00,23.1,24.3,21.9,12.1,0.0,0.0,1.11,1.1,13.12
Tingo Grande,2025-10-28 16:00:00,22.5,23.7,21.3,17.6,0.0,0.0,1.08,1.07,12.86
Tingo Grande,2025-10-28 17:00:00,22.6,23.8,21.4,15.3,0.0,0.0,1.04,1.03,12.64
Tingo Grande,2025-10-28 18:00:00,21.1,22.3,19.9,19.3,0.0,0.0,0.95,0.94,12.41
Tingo Grande,2025-10-28 19:00:00,19.7,20.9,18.5,22.6,0.0,0.0,0.93,0.92,12.43
Tingo Grande,2025-10-28 20:00:00,17.6,18.8,16.4,28.3,0.0,0.0,0.83,0.82,12.35
Tingo Grande,2025-10-28 21:00:00,16.0,17.2,14.8,37.4,0.0,0.0,0.81,0.8,12.37
Tingo Grande,2025-10-28 22:00:00,13.7,14.9,12.5,41.7,0.0,0.0,0.7,0.69,12.38
Tingo Grande,2025-10-28 23:00:00,12.2,13.4,11.0,44.8,0.0,0.0,0.67,0.66,12.41
Tingo Grande,2025-10-29 00:00:00,10.7,11.9,9.5,47.7,0.0,0.0,0.59,0.58,12.43
Tingo Grande,2025-10-29 01:00:00,8.8,10.0,7.6,49.7,0.0,0.0,0.6,0.59,12.37
Tingo Grande,2025-10-29 02:00:00,8.6,9.8,7.4,50.4,0.0,0.0,0.59,0.58,12.45
Tingo Grande,2025-10-29 03:00:00,8.6,9.8,7.4,52.7,0.0,0.0,0.65,0.64,12.42
Tingo Grande,2025-10-29 04:00:00,8.8,10.0,7.6,55.9,0.0,0.0,0.65,0.64,12.38
Tingo Grande,2025-10-29 05:00:00,9.0,10.2,7.8,48.4,0.0,0.0,0.73,0.72,12.39
Tingo Grande,2025-10-29 06:00:00,10.7,11.9,9.5,52.8,0.0,0.0,0.79,0.78,12.35
Tingo Grande,2025-10-29 07:00:00,11.7,12.9,10.5,43.6,0.0,0.0,0.84,0.83,12.7
Tingo Grande,2025-10-29 08:00:00,13.9,15.1,12.7,38.8,0.0,0.0,0.94,0.93,12.86
Tingo Grande,2025-10-29 09:00:00,15.3,16.5,14.1,37.6,0.0,0.0,0.99,0.98,13.09
Tingo Grande,2025-10-29 10:00:00,17.8,19.0,16.6,26.2,0.0,0.0,1.03,1.02,13.23
Tingo Grande,2025-10-29 11:00:00,20.0,21.2,18.8,25.1,0.0,0.0,1.04,1.03,13.39
Tingo Grande,2025-10-29 12:00:00,21.2,22.4,20.0,20.9,0.0,0.0,1.08,1.07,13.38
Tingo Grande,2025-10-29 13:00:00,22.5,23.7,21.3,20.2,0.0,0.0,1.1,1.09,13.39
Tingo Grande,2025-10-29 14:00:00,22.7,23.9,21.5,18.7,0.0,0.0,1.11,1.1,13.23
Tingo Grande,2025-10-29 15:00:00,23.1,24.3,21.9,16.7,0.0,0.0,1.09,1.08,13.11
Tingo Grande,2025-10-29 16:00:00,22.9,24.1,21.7,19.6,0.0,0.0,1.0,0.99,12.93
Tingo Grande,2025-10-29 17:00:00,21.8,23.0,20.6,15.6,0.0,0.0,0.96,0.95,12.68
Tingo Grande,2025-10-29 18:00:00,21.0,22.2,19.8,21.1,0.0,0.0,0.89,0.88,12.4
Tingo Grande,2025-10-29 19:00:00,19.8,21.0,18.6,22.8,0.0,0.0,0.86,0.85,12.42
Tingo Grande,2025-10-29 20:00:00,17.4,18.6,16.2,32.3,0.0,0.0,0.81,0.8,12.39
Tingo Grande,2025-10-29 21:00:00,15.8,17.0,14.6,33.5,0.0,0.0,0.75,0.74,12.36
Tingo Grande,2025-10-29 22:00:00,14.3,15.5,13.1,42.9,0.0,0.0,0.7,0.69,12.43
Tingo Grande,2025-10-29 23:00:00,11.8,13.0,10.6,42.5,0.0,0.0,0.65,0.64,12.37
Tingo Grande,2025-10-30 00:00:00,10.1,11.3,8.9,51.9,0.0,0.0,0.6,0.59,12.39
Tingo Grande,2025-10-30 01:00:00,9.2,10.4,8.0,50.9,0.0,0.0,0.61,0.6,12.41
Tingo Grande,2025-10-30 02:00:00,8.6,9.8,7.4,54.2,0.0,0.0,0.63,0.62,12.4
Tingo Grande,2025-10-30 03:00:00,8.1,9.3,6.9,58.4,0.0,0.0,0.67,0.66,12.42
Tingo Grande,2025-10-30 04:00:00,8.9,10.1,7.7,57.3,0.0,0.0,0.75,0.74,12.43
Tingo Grande,2025-10-30 05:00:00,9.1,10.3,7.9,50.0,0.0,0.0,0.78,0.77,12.41
Tingo Grande,2025-10-30 06:00:00,10.9,12.1,9.7,45.6,0.0,0.0,0.83,0.82,12.37
Tingo Grande,2025-10-30 07:00:00,12.3,13.5,11.1,45.2,0.0,0.0,0.89,0.88,12.62
Tingo Grande,2025-10-30 08:00:00,14.0,15.2,12.8,43.1,0.0,0.0,0.96,0.95,12.9
Tingo Grande,2025-10-30 09:00:00,15.8,17.0,14.6,32.0,0.0,0.0,1.01,1.0,13.15
Tingo Grande,2025-10-30 10:00:00,17.9,19.1,16.7,27.8,0.0,0.0,1.04,1.03,13.27
Tingo Grande,2025-10-30 11:00:00,19.8,21.0,18.6,23.1,0.0,0.0,1.12,1.11,13.41
Tingo Grande,2025-10-30 12:00:00,21.2,22.4,20.0,23.5,0.0,0.0,1.08,1.07,13.4
Tingo Grande,2025-10-30 13:00:00,22.7,23.9,21.5,19.1,0.0,0.0,1.09,1.08,13.37
Tingo Grande,2025-10-30 14:00:00,22.9,24.1,21.7,12.0,0.0,0.0,1.04,1.03,13.27
Tingo Grande,2025-10-30 15:00:00,23.2,24.4,22.0,15.0,0.0,0.0,1.04,1.03,13.14
Tingo Grande,2025-10-30 16:00:00,23.5,24.7,22.3,18.0,0.0,0.0,1.0,0.99,12.85
Tingo Grande,2025-10-30 17:00:00,22.1,23.3,20.9,19.4,0.0,0.0,0.89,0.88,12.61
Tingo Grande,2025-10-30 18:00:00,20.7,21.9,19.5,17.8,0.0,0.0,0.83,0.82,12.4
Tingo Grande,2025-10-30 19:00:00,19.6,20.8,18.4,26.9,0.0,0.0,0.78,0.77,12.35
Tingo Grande,2025-10-30 20:00:00,17.8,19.0,16.6,27.7,0.0,0.0,0.71,0.7,12.38
Tingo Grande,2025-10-30 21:00:00,15.8,17.0,14.6,31.2,0.0,0.0,0.69,0.68,12.36
Tingo Grande,2025-10-30 22:00:00,13.8,15.0,12.6,41.5,0.0,0.0,0.64,0.63,12.35
Tingo Grande,2025-10-30 23:00:00,12.3,13.5,11.1,43.1,0.0,0.0,0.63,0.62,12.44
Tingo Grande,2025-10-31 00:00:00,10.1,11.3,8.9,51.9,0.0,0.0,0.61,0.6,12.36
Tingo Grande,2025-10-31 01:00:00,9.8,11.0,8.6,50.9,0.0,0.0,0.65,0.64,12.44
Tingo Grande,2025-10-31 02:00:00,8.8,10.0,7.6,52.5,0.0,0.0,0.69,0.68,12.42
Tingo Grande,2025-10-31 03:00:00,8.7,9.9,7.5,53.8,0.0,0.0,0.7,0.69,12.37
Tingo Grande,2025-10-31 04:00:00,8.6,9.8,7.4,57.7,0.0,0.0,0.8,0.79,12.44
Tingo Grande,2025-10-31 05:00:00,9.9,11.1,8.7,55.3,0.0,0.0,0.87,0.86,12.37
Tingo Grande,2025-10-31 06:00:00,10.4,11.6,9.2,47.0,0.0,0.0,0.94,0.93,12.42
Tingo Grande,2025-10-31 07:00:00,11.9,13.1,10.7,46.3,0.0,0.0,0.98,0.97,12.64
Tingo Grande,2025-10-31 08:00:00,13.8,15.0,12.6,37.0,0.0,0.0,1.03,1.02,12.89
Tingo Grande,2025-10-31 09:00:00,16.1,17.3,14.9,38.2,0.0,0.0,1.08,1.07,13.09
Tingo Grande,2025-10-31 10:00:00,17.6,18.8,16.4,26.5,0.0,0.0,1.08,1.07,13.23
Tingo Grande,2025-10-31 11:00:00,19.7,20.9,18.5,24.8,0.0,0.0,1.1,1.09,13.34
Tingo Grande,2025-10-31 12:00:00,21.7,22.9,20.5,21.8,0.0,0.0,1.12,1.11,13.42
Tingo Grande,2025-10-31 13:00:00,22.4,23.6,21.2,21.3,0.0,0.0,1.08,1.07,13.32
Tingo Grande,2025-10-31 14:00:00,22.9,24.1,21.7,13.1,0.0,0.0,1.01,1.0,13.29
Tingo Grande,2025-10-31 15:00:00,23.0,24.2,21.8,14.9,0.0,0.0,0.98,0.97,13.06
Tingo Grande,2025-10-31 16:00:00,23.6,24.8,22.4,19.0,0.0,0.0,0.92,0.91,12.88
Tingo Grande,2025-10-31 17:00:00,22.0,23.2,20.8,18.0,0.0,0.0,0.86,0.85,12.61
Tingo Grande,2025-10-31 18:00:00,21.0,22.2,19.8,24.4,0.0,0.0,0.81,0.8,12.4
Tingo Grande,2025-10-31 19:00:00,20.0,21.2,18.8,26.0,0.0,0.0,0.71,0.7,12.4
Tingo Grande,2025-10-31 20:00:00,18.2,19.4,17.0,33.3,0.0,0.0,0.69,0.68,12.36
Tingo Grande,2025-10-31 21:00:00,15.8,17.0,14.6,37.4,0.0,0.0,0.62,0.61,12.38
Tingo Grande,2025-10-31 22:00:00,14.4,15.6,13.2,42.7,0.0,0.0,0.58,0.57,12.43
Tingo Grande,2025-10-31 23:00:00,11.9,13.1,10.7,43.1,0.0,0.0,0.62,0.61,12.42
Tingo Grande,2025-11-01 00:00:00,10.4,11.6,9.2,49.1,0.0,0.0,0.62,0.61,12.43
Tingo Grande,2025-11-01 01:00:00,9.3,10.5,8.1,51.5,0.0,0.0,0.67,0.66,12.43
Tingo Grande,2025-11-01 02:00:00,8.8,10.0,7.6,56.8,0.0,0.0,0.75,0.74,12.38
Tingo Grande,2025-11-01 03:00:00,8.4,9.6,7.2,53.7,0.0,0.0,0.77,0.76,12.44
Tingo Grande,2025-11-01 04:00:00,9.1,10.3,7.9,51.4,0.0,0.0,0.83,0.82,12.42
Tingo Grande,2025-11-01 05:00:00,9.8,11.0,8.6,55.5,0.0,0.0,0.92,0.91,12.41
Tingo Grande,2025-11-01 06:00:00,11.0,12.2,9.8,51.3,0.0,0.0,0.96,0.95,12.4
Tingo Grande,2025-11-01 07:00:00,11.8,13.0,10.6,43.9,0.0,0.0,1.01,1.0,12.62
Tingo Grande,2025-11-01 08:00:00,13.9,15.1,12.7,44.1,0.0,0.0,1.07,1.06,12.92
Tingo Grande,2025-11-01 09:00:00,15.5,16.7,14.3,33.8,0.0,0.0,1.09,1.08,13.14
Tingo Grande,2025-11-01 10:00:00,17.9,19.1,16.7,32.9,0.0,0.0,1.07,1.06,13.27
Tingo Grande,2025-11-01 11:00:00,19.6,20.8,18.4,25.6,0.0,0.0,1.06,1.05,13.35
